X,Y,Location_notes,Encounter_type,Date_of_observation,Comments,Review_status
-79.69655273,43.4355293,,Sighting,1/27/2018,Couple of coyotes seen on wendall place checking out all backyards- coming dangerously close to front doors,Complete
-79.69836751,43.4178289,,Sighting,1/31/2018,,Complete
-79.70025483,43.4071231,,Sighting,1/31/2018,Watched jump yard fences and dig in snow to eat something. Then move off accross street.,Complete
-79.64790631,43.48024838,,Sighting,1/30/2018,"Saw two young coyotes chasing each other  - then around the corner another 2 chasing each other  from a different direction, but all four headed into the Joshua Creek Heritage Trail on Brookmill Road off Devon Road. Might pose a problem if hunting in pack",Complete
-79.70630531,43.44362066,,Sighting,1/31/2018,Observed 3 x Coyotes playing with no interaction. Area has a good population of mice and rabbits.,Complete
-79.68341886,43.42519694,,Sighting,1/31/2018,2 coyotes were flanking on of our residents while he was walking his dog this morning.  We have located a den on site just 5 meters away from a house.,Complete
-79.63818547,43.48014985,,Sighting,1/31/2018,2 coyotes wandering/foraging in woods of Annapolis Park. Surrounded by homes and a playground at 9am.,Complete
-79.70745408,43.40026761,,Sighting,2/1/2018,Heard loud noise like dogs fighting. Spotted two animals heading north in Donovan Bailey park behind St Ann's Court. Looked like they turned east towards Bronte pool .,Complete
-79.701795,43.414614,,Sighting,2/1/2018,"mangy looking coyote, no fur on tail",Complete
-79.67943521,43.49534909,,Sighting,1/31/2018,I was driving eastbound on upper middle rd and once I past ninth line a coyote came out into the middle of the street in front of my car. I had to slam on my breaks in order to avoid hitting him. once I stopped it continued to walk across the street.,Complete
-79.64955222,43.47694275,,Sighting,2/1/2018,"Two coyotes in front yard. Hazed them, they ran toward Pinehurst and headed South",Complete
-79.65837592,43.49816688,,Sighting,2/3/2018,"My wife and I heard loud howling/highpitch barking coming from greenbelt behind our backyard. We went onto our back and howling continued. I clapped my hands loudly, and the howling stopped immediately, and we then saw two coyotes scamper across Wynten",Complete
-79.75301104,43.44185223,,Encounter,12/12/2017,Coyote approached an owner and dog twice.  Owner attempted to scare it however it was defiant and approached a second time,Complete
-79.7031922,43.4054674,,Sighting,2/3/2018,"There were two Coyotes in our backyard. One had a collar with white box attached to it, the other appeared like his tail (no fur on it) and hind legs were a bit injured. He walked with a limp. Opening the backyard door scared them away.",Complete
-79.70545985,43.42240126,,Sighting,1/23/2018,Every day we have 2 coyotes resting in back yard. One with tracking collar the other sickly looking. Our house backs on to ravine that runs between 3rd and 4th line.,Complete
-79.66899226,43.46129588,,Sighting,2/3/2018,Saw a healthy blond coyote crossing Chartwell Road and head along the path to Maple Valley Park. Shone a flashlight on it through the window and it ran off.,Complete
-79.64550178,43.47485957,,Sighting,2/2/2018,"5 coyotes in the middle of our lawn facing each other in a ring.  sound woke us up.  there r 2 sets of coyotes in the area, 2 travel together & 3 that are together  Never had we seen them together.  the 3 ran off 2 lingered 4 a bit",Complete
-79.6437072,43.47613743,,Sighting,2/5/2018,"Coyote calmly walked along Beechfield Road from Elmhurst to Beechfield/Gatestone pass-through, at approximately 11:00 AM, past location where I was shovelling snow from my front sidewalk.",Complete
-79.69712296,43.41186222,,Sighting,2/5/2018,"The coyote was on my front lawn this afternoon and hanging around the neighbourhood.
He appeared to be very mange and skinny!",Complete
-79.69609454,43.41303475,,Sighting,2/5/2018,"Today while I was going in my back yard around 11:00 am I saw a coyote, at first it ran away and disappeared but tried to approach me from back when I turned to him it ran away. It had collar on his neck and was looking very healthy.",Complete
-79.65761457,43.49806345,,Sighting,2/6/2018,Walking eastbound on Avonridge trail at Wynten Way & Fonthill Drive.,Complete
-79.64686753,43.46225327,,Sighting,2/6/2018,Coyote trotted out of our backyard at about 11:40 this morning,Complete
-79.69518515,43.40848143,,Sighting,2/6/2018,2 coyotes wandering the street together,Complete
-79.655881,43.49861635,,Sighting,2/6/2018,Coyote sighted along fences of the backyards adjacent to the forest west of soccer field and tennis courts at Jonathan Park.,Complete
-79.69716873,43.41314723,,Sighting,2/6/2018,"Two coyotes seen while walking my dog.  One crossed on the street and we were on the sidewalk.  Very mangy.  The other went into bushes in front of a house, it had a collar on.",Complete
-79.72912912,43.37969941,,Sighting,2/6/2018,Coyote was watching my dogs and I walking. Ran away when confronted.,Complete
-79.71290002,43.40258927,,Encounter,2/6/2018,"While walking my dog northbound on Donovan Bailey Park Walk between Hixon St & Rebecca St a very large healthy male coyote came out of known where. 
He checked us out for a few minutes & with a loud yell he jumped the 9 ft fence & was gone.",Complete
-79.69473943,43.4180818,,Sighting,2/7/2018,We had a very healthy looking coyote on our front lawn this morning at 246 Tweedsdale Cres.  It looked like it had a collar on.,Complete
-79.696032,43.4772329,,Sighting,2/8/2018,Coyote was seen in our enclosed back yard. He had jumped the fence from our neighbour's yard and then left our yard by jumping the fence into another neighbour's yard.,Complete
-79.695107,43.503072,,Sighting,2/7/2018,,Complete
-79.66980765,43.49736807,,Sighting,2/9/2018,Two crossing the road,Complete
-79.69840915,43.42393509,,Sighting,2/9/2018,Two coyotes were running fast on the street westbound on Sarta Road.   First looked manage and 2nd one looked healthy.,Complete
-79.5547244,43.1931166,,Sighting,2/9/2018,"Spotted 2 coyotes crossing the road at Kerr St in the Agabi Restaurant parking lot heading west. One looked quite healthy while the other not as much, no hair on its tail - 224 Kerr St - Oakville, ON L6K3A8",Complete
-79.67830641,43.44179855,,Sighting,2/9/2018,Two coyotes were seen crossing Kerr Street (in front of 224). They were heading towards the Trafalgar park. They seem to be wearing a tracking device around their necks.,Complete
-79.68703552,43.43557113,,Encounter,2/9/2018,"I met with two today around 10:00 am. They were heading south on Morden from Mary street to the corner of the school ( see map for location ). one of them with a some sort of radio transmitter around the neck, the other was pretty skinny - photos attached",Complete
-79.70245977,43.41567358,,Sighting,2/9/2018,Two coyotes trotted up street. One was very healthy & wearing a tracking device. The second one has a bad case of mange - tail looked like a twig. They appear to be travelling together.,Complete
-79.69526621,43.48023804,,Sighting,2/12/2018,Saw from my car while in the traffic light in upper middle and 8th line. It was walking from upper middle toward jasmine crescent,Complete
-79.65605068,43.4985356,,Sighting,2/11/2018,Two coyotes walking along the fence outside our property (reported by my neighbour.),Complete
-79.65602378,43.49858995,,Sighting,2/8/2018,two large coyotes outside our backyard fence. They stopped and listened when they heard our dogs barking from inside the house. They dont seem to be nervous or shy to be near the path that is used by many people.,Complete
-79.65592643,43.4985583,,Sighting,2/11/2018,"Two large coyotes outside our backyard fence. We back onto the forest, west of Jonathan park and the tennis courts near Wynten Way and Thoresby. They heard our dogs barking from inside house and stopped. They ran down the walkway when I went in backyard.",Complete
-79.70625702,43.42677138,,Sighting,2/13/2018,"Coyote standing on Pinegove Road outside our house (1198 Pinegrove Rd) howling at other coyotes in the area.   Only saw him, heard the others responding to his call.   Large animal, very healthy looking.   Looked to be wearing a tracker collar.",Complete
-79.69819857,43.41982741,,Sighting,2/13/2018,"Coyote came during the night Rabbit found in pieces on willow brook in morning
2 Coyotes came back again on the street around 1:10pm seeing going through garbage up and down the street and driveways went back to Kinoak arena SO STRESSFUL! DAY TIME!!!!!",Complete
-79.70012233,43.40820733,,Sighting,2/14/2018,"Running through backyard, very healthy and large single coyote.",Complete
-79.71951203,43.41304777,,Sighting,2/15/2018,Just walking along the street,Complete
-79.65392361,43.48077295,,Sighting,2/18/2018,,Complete
-79.70800195,43.42504036,,Sighting,2/20/2018,Just up dating my previous message regarding coyotes on berm behind pinegrove road  as of today they are still wandering along berm and entering backyard.,Complete
-79.71574316,43.44371714,,Sighting,2/20/2018,Actually sighted closer to 3 pm. Hanging around ravine near Montrose Abbey Drive.,Complete
-79.71397676,43.4123544,,Sighting,2/21/2018,1 coyote sighted in front of front door and driveway of our home. We exited from side door and saw him as we approached the car in our driveway. We quickly entered the car and observed as he made his away to our neighbour's driveway.,Complete
-79.70657559,43.42069609,,Sighting,2/21/2018,,Complete
-79.64644095,43.4659012,,Sighting,2/21/2018,2 very big coyotes in our garden walking around,Complete
-79.64050085,43.47602766,,Sighting,2/22/2018,Household awoken at 3:38 a.m. by vicious animal growling-three or more animals and then suddenly ceased after several minutes. Possibly in woodlot on Charnwood. Second similar incident several weeks ago and visual sightings weekly.,Complete
-79.705017,43.422732,,Sighting,2/22/2018,,Complete
-79.64637749,43.46485707,,Sighting,2/22/2018,Pair of coyotes in front yard,Complete
-79.5421537,43.71867447,,Sighting,2/18/2018,"Two coyotes, one blonde, one brown seen on Albion Road",Complete
-79.67723522,43.45781412,,Sighting,2/23/2018,Coyote running across Cornwall into the RBC plaza parking lot at Allan St.,Complete
-79.70457088,43.43089554,,Sighting,2/23/2018,Coyote spotted at 9:00am behind business at 4th line and Speers. It appeared healthy.,Complete
-79.67546768,43.44774891,,Sighting,2/23/2018,Thin single coyote walking by our driveway towards Highland Rd.,Complete
-79.73540041,43.47026997,,Sighting,2/25/2018,Coyote crossed River Glen Blvd on Munn's Creek Trail heading North.,Complete
-79.69686041,43.46122579,,Sighting,2/26/2018,Address 1523 Briarwood Cr. Oakville Security light kept going on and off. Looked out and 2 large coyotes were on our front lawn. They didn’t appear to have visible mange.,Complete
-79.6405306,43.47132204,,Sighting,2/27/2018,"Two coyotes have been seen this morning crossing our property on 2096 lakeshore road east Oakville from backyard to front yard then running away on lakeshore road towards east. One bigger in gold brown, the other smaller in grey",Complete
-79.67740116,43.44200281,,Encounter,2/28/2018,My husband and I were walking back from the convenience store with our two small dogs when we saw two large coyotes running through the grassy area by Bond and Kerr. They started stalking our dogs and wouldn't run off when my husband made noise.,Complete
-79.70234491,43.46621189,,Sighting,2/21/2018,,Complete
-79.71882963,43.37519031,,Sighting,2/28/2018,"Large pack of coyotes overheard, hunting in pack; circling area from 10 pm thru the night into morning hours Feb 28-March 1st by Shell Park South, pier and wooded area.",Complete
-79.69980116,43.41302752,,Encounter,3/1/2018,My maltese was injured following a coyote attack.,Complete
-79.742538,43.474968,,Sighting,3/4/2018,"We’re in a new development backing to a creek, coyote was digging soil there, sitting and wandering in the ravine area. I saw it from my back windows",Complete
